t,x_true,y_white,y_bias,y_drift,y_quant,y_late,y_drop,y_out,y_combo
1.159999999999999920e+00,6.419781736944046857e-01,7.324150836843272838e-01,9.327236109569065903e-01,7.440959350944015283e-01,7.000000000000000666e-01,1.546368331256714024e+00,6.299816395896188359e-01,5.122386705201914525e-01,1.700000000000000178e+00
1.169999999999999929e+00,6.447679467205760240e-01,7.354598082931040892e-01,1.234948926314483275e+00,6.767417352574326417e-01,5.000000000000000000e-01,1.480558198856702701e+00,6.538194859059339725e-01,7.108600177185874225e-01,1.600000000000000089e+00
1.179999999999999938e+00,6.514011082997525071e-01,5.347363689393220820e-01,1.188869233357839006e+00,6.322111085383510520e-01,7.000000000000000666e-01,1.380854047368615056e+00,5.756105896889608387e-01,5.795016528090806140e-01,1.600000000000000089e+00
1.189999999999999947e+00,6.614518812453662466e-01,6.569683679417315236e-01,1.446372978720639191e+00,6.442323956862766599e-01,7.000000000000000666e-01,1.360256311327538326e+00,7.074670616881317819e-01,6.790926632780035499e-01,1.600000000000000089e+00
1.199999999999999956e+00,6.744551437424013418e-01,1.032712287707839405e+00,1.332271569596174210e+00,7.124249514690049745e-01,8.000000000000000444e-01,1.255028349319573300e+00,7.512052271624732880e-01,6.953481489618424938e-01,1.400000000000000133e+00
1.209999999999999964e+00,6.899113019796618840e-01,9.269492180761107480e-01,1.273930618766351275e+00,7.696449363719420900e-01,7.000000000000000666e-01,1.211972104727136124e+00,7.375138417136659630e-01,6.750994916057495576e-01,1.300000000000000044e+00
1.219999999999999973e+00,7.072915131315814508e-01,5.820536550611287163e-01,1.183768019643011593e+00,6.228178075055429419e-01,8.000000000000000444e-01,1.158474272659961279e+00,6.577550599686362576e-01,6.513447049167522263e-01,1.300000000000000044e+00
1.229999999999999982e+00,7.260432058619621376e-01,6.320798138659941001e-01,1.359781890067945476e+00,5.969991287494929022e-01,8.000000000000000444e-01,1.051289372795098487e+00,7.764379894642249313e-01,6.986042341644084219e-01,1.200000000000000178e+00
1.239999999999999991e+00,7.455958425165957193e-01,1.013044191106590830e+00,1.320159204364659722e+00,9.054206076015377525e-01,7.000000000000000666e-01,1.036121552856192674e+00,7.017351701677908560e-01,7.173414580596693124e-01,1.100000000000000089e+00
1.250000000000000000e+00,7.653668647301794525e-01,6.624098120376522569e-01,1.380401584204082210e+00,6.215685790212065465e-01,7.000000000000000666e-01,9.532996279372026871e-01,8.355399389082668327e-01,6.601002559998275787e-01,1.200000000000000178e+00
1.260000000000000009e+00,7.847677623198207053e-01,9.687158617873433686e-01,1.357671659154735533e+00,7.540639469477116164e-01,8.000000000000000444e-01,7.705037329323016770e-01,7.510766899634104821e-01,7.047514386839938139e-01,1.100000000000000089e+00
1.270000000000000018e+00,8.032102040916108132e-01,6.212977566039281641e-01,1.161481439236108804e+00,7.099633071327483558e-01,8.000000000000000444e-01,9.467324449557532606e-01,8.496396037129119172e-01,8.400110884643059439e-01,1.100000000000000089e+00
1.280000000000000027e+00,8.201121685606405087e-01,9.457154873731621336e-01,1.504031901923371661e+00,9.473825954513444003e-01,8.000000000000000444e-01,8.441878852478600370e-01,8.474096473184817846e-01,8.023380858114965708e-01,1.000000000000000000e+00
1.290000000000000036e+00,8.349040125848740113e-01,1.140144429518235469e+00,1.526960652141341024e+00,8.622008260385988221e-01,8.000000000000000444e-01,7.120717864782288853e-01,8.552910729839880988e-01,7.769122412774628339e-01,1.000000000000000000e+00
1.300000000000000044e+00,8.470344165394874114e-01,1.014035642696421879e+00,1.492922806699596983e+00,9.879303619546385695e-01,8.000000000000000444e-01,8.304011821652645953e-01,8.594233187357630532e-01,8.793253130495169989e-01,9.000000000000000222e-01
1.310000000000000053e+00,8.559761459041730358e-01,9.046649446721850563e-01,1.509827389192579528e+00,9.968110518374013740e-01,9.000000000000000222e-01,6.486210675042185514e-01,8.154011763520699896e-01,8.922126350829523433e-01,9.000000000000000222e-01
1.320000000000000062e+00,8.612315709891158466e-01,8.893115675838263456e-01,1.705394997391409762e+00,8.035497496289670805e-01,8.000000000000000444e-01,6.756051243698687481e-01,7.689473398179089703e-01,8.350263870755250117e-01,1.000000000000000000e+00
1.330000000000000071e+00,8.623378889669712777e-01,8.454266478647024519e-01,1.680458312786357045e+00,8.952091983512828754e-01,8.000000000000000444e-01,6.964315562133808202e-01,8.680427553970986310e-01,8.548800825140424609e-01,7.000000000000000666e-01
1.340000000000000080e+00,8.588719953836918553e-01,8.542597274720097333e-01,1.790099919259325656e+00,7.099161833635990737e-01,8.000000000000000444e-01,6.467005696068909293e-01,8.872492984445412567e-01,8.025310554379383454e-01,8.000000000000000444e-01
1.350000000000000089e+00,8.504549558600285053e-01,1.086219442973253013e+00,1.591201743468009910e+00,8.107212014909154219e-01,8.000000000000000444e-01,6.342036494357367049e-01,8.271340650723673082e-01,9.188908333728484923e-01,8.000000000000000444e-01
1.360000000000000098e+00,8.367560327322725033e-01,1.067537015584688609e+00,1.607618888546176850e+00,9.321689858405769469e-01,9.000000000000000222e-01,6.892654977078600531e-01,8.491857736592924866e-01,8.683170169604920163e-01,8.000000000000000444e-01
1.370000000000000107e+00,8.174962258745732679e-01,8.990586597937819668e-01,1.431447622051980728e+00,8.828412306382633634e-01,8.000000000000000444e-01,6.739508905350448664e-01,8.937894069553731224e-01,8.901409422905999236e-01,8.000000000000000444e-01
1.380000000000000115e+00,7.924512918504835746e-01,5.406085702975645946e-01,1.189383786129960985e+00,8.582087537013135536e-01,7.000000000000000666e-01,7.247804212063864160e-01,7.759908227539435988e-01,7.500307256867426720e-01,9.000000000000000222e-01
1.390000000000000124e+00,7.614542108088672157e-01,6.573224825023209483e-01,1.132749020070297430e+00,7.930613283342534681e-01,8.000000000000000444e-01,6.875283869320129027e-01,8.016297581856036691e-01,8.171730556792001776e-01,9.000000000000000222e-01
1.400000000000000133e+00,7.243970761155892335e-01,7.838772530809535732e-01,1.430438307685239829e+00,7.112450098958289502e-01,8.000000000000000444e-01,6.545397210728118864e-01,7.172427428148163697e-01,7.430022187755267460e-01,8.000000000000000444e-01
1.409999999999999920e+00,6.812323875413740515e-01,6.915314913587025103e-01,1.309650104151939276e+00,7.673704851008906758e-01,7.000000000000000666e-01,7.061302391552094493e-01,6.832390295241950184e-01,7.574688167121111926e-01,8.000000000000000444e-01
1.419999999999999929e+00,6.319737348488078110e-01,3.613804189768890507e-01,1.343249967161641356e+00,6.807430514025217816e-01,6.000000000000000888e-01,7.989821778280832287e-01,5.678139183089626618e-01,6.191101210430468571e-01,8.000000000000000444e-01
1.429999999999999938e+00,5.766958647770460411e-01,7.094977311989819624e-01,7.218816704652013527e-01,6.021675511900528299e-01,5.000000000000000000e-01,7.309084247171183657e-01,5.952621649870473153e-01,6.222970211856844180e-01,8.000000000000000444e-01
1.439999999999999947e+00,5.155341306490445197e-01,1.035300327279142563e+00,1.073065353951653700e+00,6.436277328205891601e-01,5.000000000000000000e-01,8.262976477947648890e-01,4.090806277005462621e-01,5.893464265259268364e-01,nan
1.449999999999999956e+00,4.486833300603275676e-01,2.033751461109132019e-01,1.069681697820782373e+00,4.294920631886892659e-01,5.000000000000000000e-01,8.315522094739719039e-01,3.884249216633484658e-01,5.062361905917371896e-01,8.000000000000000444e-01
1.459999999999999964e+00,3.763959422873797700e-01,3.891506927070030319e-01,8.996392749844939196e-01,5.987754829138887125e-01,5.000000000000000000e-01,7.820401374121076499e-01,4.107602315828765005e-01,4.402131722517822476e-01,9.000000000000000222e-01
1.469999999999999973e+00,2.989797831153866436e-01,6.229374963574707547e-01,8.420145989763816452e-01,3.047974010243888476e-01,3.000000000000000444e-01,7.224287117707508532e-01,2.440867039451938836e-01,3.005370466496314341e-01,9.000000000000000222e-01
1.479999999999999982e+00,2.167951006679412485e-01,1.333254799465908857e-01,4.547894593069379265e-01,4.107413349505807387e-01,4.000000000000000222e-01,7.884472422485784282e-01,1.507894322998920844e-01,2.386289736384336058e-01,9.000000000000000222e-01
1.489999999999999991e+00,1.302511414662465561e-01,4.870279165240735952e-02,7.012088476950021354e-01,1.729629802856214593e-01,0.000000000000000000e+00,7.820290906472895376e-01,1.377946523391086753e-01,1.413103199498712825e-01,9.000000000000000222e-01
1.500000000000000000e+00,3.980222129502269945e-02,7.371726749250903654e-02,8.819451531721322901e-01,3.040731034767692187e-02,1.000000000000000056e-01,8.587465240955381995e-01,7.304152926493544251e-02,-2.372722716738755178e-02,1.000000000000000000e+00
1.510000000000000009e+00,-5.405665954696359243e-02,5.933966322644974867e-02,3.108031184618601506e-01,-2.740415339664221961e-02,-1.000000000000000056e-01,8.379542810524188701e-01,-1.031308467188197797e-01,-6.021247832991865473e-02,9.000000000000000222e-01
1.520000000000000018e+00,-1.507946124328428117e-01,-2.330337546367974300e-01,5.486294521404236901e-01,-3.702706393255984774e-02,-1.000000000000000056e-01,8.482902574970858645e-01,-1.032677234413506978e-01,-1.125249634874276317e-01,9.000000000000000222e-01
1.530000000000000027e+00,-2.498500196961681852e-01,-5.388714883970108227e-02,1.971203510626175492e-01,-1.579680355983827666e-01,-3.000000000000000444e-01,9.009985605945987075e-01,-2.493128442884762208e-01,-2.167651747364814085e-01,1.100000000000000089e+00
1.540000000000000036e+00,-3.506360050211851931e-01,-7.316354093801347158e-01,2.750658320682491387e-01,-2.434631182478419753e-01,-4.000000000000000222e-01,9.283491375443388982e-01,-4.113568708750252045e-01,-3.229575164683229360e-01,1.100000000000000089e+00
1.550000000000000044e+00,-4.525461597921635604e-01,-3.214617883431889478e-01,4.207286066627500265e-01,-3.901859105102689629e-01,-4.000000000000000222e-01,8.597830337778831211e-01,-4.940689688503220878e-01,-4.238625319943862269e-01,1.100000000000000089e+00
1.560000000000000053e+00,-5.549604676739494646e-01,-4.812062145002515279e-01,4.648583180812237980e-02,-5.312961781836890163e-01,-6.000000000000000888e-01,9.474636055315771577e-01,-4.433887614772969443e-01,-5.926863105229367434e-01,nan
1.570000000000000062e+00,-6.572513676937611349e-01,-6.890331653183316973e-01,7.339498799990740174e-03,-6.696939109375765753e-01,-7.000000000000000666e-01,7.295130782679054571e-01,-6.489408425572704697e-01,-7.000126316220411926e-01,1.100000000000000089e+00
1.580000000000000071e+00,-7.587898946950512036e-01,-6.813164083899724277e-01,-3.969755390385935889e-02,-7.934173067626600906e-01,-8.000000000000000444e-01,8.121950506088201349e-01,-7.129364135678383230e-01,-7.736233525483273699e-01,1.000000000000000000e+00
1.590000000000000080e+00,-8.589518352524692091e-01,-8.493762766157133548e-01,-2.734438523500152263e-01,-8.468711424159410806e-01,-8.000000000000000444e-01,9.257845732697669305e-01,-8.247563548734845318e-01,-8.172421392330673218e-01,9.000000000000000222e-01
1.600000000000000089e+00,-9.571238369801630119e-01,-6.911601029627598702e-01,-1.158454467801656729e-01,-1.112547973557570513e+00,-9.000000000000000222e-01,7.209343676458072059e-01,-9.509527054893973652e-01,-1.032013666470408486e+00,1.000000000000000000e+00
1.610000000000000098e+00,-1.052709409635625537e+00,-1.145051741269880630e+00,-8.577304763718888170e-01,-9.959351431894938322e-01,-1.000000000000000000e+00,6.462383207243281857e-01,-1.035271026440211850e+00,-1.102106910830153330e+00,8.000000000000000444e-01
1.620000000000000107e+00,-1.145134757513258883e+00,-1.153418543601126833e+00,-6.164941407524581196e-01,-1.103805888864126894e+00,-1.300000000000000044e+00,5.863222654383648536e-01,-1.096500985025079089e+00,-1.171893161092253832e+00,8.000000000000000444e-01
1.630000000000000115e+00,-1.233854384324677422e+00,-1.511385360602157224e+00,-1.020287615840657303e+00,-1.206649390321140825e+00,-1.300000000000000044e+00,5.827173789375812429e-01,-1.252794632750020565e+00,-1.174057396085166571e+00,8.000000000000000444e-01
1.640000000000000124e+00,-1.318356414059374648e+00,-1.543311649186094758e+00,-1.027904859448860231e+00,-1.367425604872074540e+00,-1.300000000000000044e+00,5.383528392576722998e-01,-1.230169965038211632e+00,-1.307904207980133515e+00,6.000000000000000888e-01
1.650000000000000133e+00,-1.398167574186621298e+00,-1.446364159561755569e+00,-8.081812547873863384e-01,-1.366775400360411341e+00,-1.400000000000000133e+00,5.075312075706209791e-01,-1.347962151177475087e+00,-1.410409590723126438e+00,5.000000000000000000e-01
1.660000000000000142e+00,-1.472857790968153058e+00,-1.784063460926678335e+00,-1.120687001143713779e+00,-1.369693444144199468e+00,-1.500000000000000000e+00,3.094582407445464201e-01,-1.464455014055204840e+00,-1.519405266805798682e+00,6.000000000000000888e-01
1.669999999999999929e+00,-1.542044350567236322e+00,-1.711501968955115860e+00,-1.030627012854528068e+00,-1.622498779826630155e+00,-1.500000000000000000e+00,2.626191797026623531e-01,-1.553491628409168879e+00,-1.554691599726925944e+00,5.000000000000000000e-01
1.679999999999999938e+00,-1.605395584023265654e+00,-1.870599819358001570e+00,-7.443919556300540030e-01,-1.677009915211878699e+00,-1.600000000000000089e+00,2.039774571378409340e-01,-1.585154550562662079e+00,-1.600758742549599933e+00,4.000000000000000222e-01
1.689999999999999947e+00,-1.662634038968009431e+00,-1.761354428606968447e+00,-9.620599857208470551e-01,-1.672165829289702810e+00,-1.700000000000000178e+00,1.345732975549858434e-01,-1.680911948566593317e+00,-1.583531270707673189e+00,3.000000000000000444e-01
1.699999999999999956e+00,-1.713539106141473534e+00,-1.690051427282261765e+00,-3.750970895700930230e-01,-1.667831060714895175e+00,-1.500000000000000000e+00,1.060802788504787431e-02,-1.644102418994082937e+00,-1.707702833606171700e+00,3.000000000000000444e-01
1.709999999999999964e+00,-1.757949074269602230e+00,-1.569241676412345798e+00,-1.185088960099197397e+00,-1.851899123579960005e+00,-1.800000000000000044e+00,6.512897531389796879e-03,-1.684327741596970629e+00,-1.750575578780848351e+00,1.000000000000000056e-01
1.719999999999999973e+00,-1.795762592637327293e+00,-2.183884168963115879e+00,-1.188504596708147343e+00,-1.700325711121242422e+00,-1.700000000000000178e+00,-1.448837552296805276e-01,-1.834659055139070016e+00,-1.718357141769389695e+00,-0.000000000000000000e+00
1.729999999999999982e+00,-1.826939526670348091e+00,-1.867007320762460898e+00,-1.723968737692433306e+00,-2.003600003231023940e+00,-1.800000000000000044e+00,-2.965131052569419112e-01,-1.887518296887343183e+00,-1.851720093236497000e+00,1.000000000000000056e-01
1.739999999999999991e+00,-1.851501197967165169e+00,-1.678359736857450990e+00,-1.261899771827651673e+00,-1.659850595029616072e+00,-1.800000000000000044e+00,-3.647553528910190690e-01,-1.819358085191423058e+00,-1.859414686729465860e+00,-3.000000000000000444e-01
1.750000000000000000e+00,-1.869530006437459368e+00,-1.593503949602878667e+00,-1.366777072717309860e+00,-1.995472133717530516e+00,-1.900000000000000133e+00,-4.168932511615748848e-01,-1.890508479012682042e+00,-1.848733717987974146e+00,-3.000000000000000444e-01
1.760000000000000009e+00,-1.881168438441053414e+00,-1.599954248388656408e+00,-1.192256060647044702e+00,-1.966897223292328301e+00,-1.900000000000000133e+00,-5.176029350859112643e-01,-1.859223700645708854e+00,-1.921560775644046482e+00,-5.000000000000000000e-01
1.770000000000000018e+00,-1.886617471020507697e+00,-2.173482787919813308e+00,-1.284964288647434172e+00,-1.921694063398718288e+00,-1.900000000000000133e+00,-6.133749267394649207e-01,-2.000180523675212818e+00,-1.794482548574541703e+00,-5.000000000000000000e-01
1.780000000000000027e+00,-1.886134388417255892e+00,-1.988762333634948476e+00,-1.420492747554818802e+00,-1.992643486786187967e+00,-1.900000000000000133e+00,-7.500053219423632456e-01,-1.871613177641960890e+00,-1.876258440873383115e+00,-6.000000000000000888e-01
1.790000000000000036e+00,-1.880030032994504774e+00,-1.767192535117630525e+00,-1.675211670375589934e+00,-1.873600576929134398e+00,-1.800000000000000044e+00,-8.347307917926005683e-01,-1.919501181240956145e+00,-1.836039995189309826e+00,-7.000000000000000666e-01
